candidate_id,cluster,pca_1,pca_2,current_title,current_company,current_industry,years_of_experience
CAND_0097672,9,1.5381026470343637,1.829525773854412,Full Stack Developer,HCL,IT Services,2.1
CAND_0061258,1,-0.9326102494637342,-1.606954436963783,Project Manager,Acme Corp,Manufacturing,9.4
CAND_0012529,7,-0.7921243393654916,-0.8386407553521411,Marketing Manager,Pied Piper,Software,8.7
CAND_0028487,4,-0.95961071182378,-1.309073699427035,Graphic Designer,Dunder Mifflin,Paper Products,7.2
CAND_0039925,9,0.40423628184129606,2.539454915174322,Frontend Engineer,Cognizant,IT Services,2.3
CAND_0053675,9,0.30058632367632865,1.784240576159456,Mobile Developer,Mindtree,IT Services,7.1
CAND_0084112,5,-0.8971724084408009,-1.906468247157859,Customer Support,Wipro,IT Services,14.6
CAND_0057356,3,-1.0446662017793304,-1.398378289938768,Sales Executive,Dunder Mifflin,Paper Products,9.1
CAND_0038115,9,-0.7010519553589554,0.5652042525188654,Accountant,Wayne Enterprises,Conglomerate,9.4
CAND_0004685,1,-0.942647993496838,-1.77987292808446,Operations Manager,Acme Corp,Manufacturing,3.1
CAND_0043583,9,0.5233737754094911,2.934610143337302,Cloud Engineer,Wayne Enterprises,Conglomerate,7.4
CAND_0094481,9,0.18957141741182038,0.981530668193779,Java Developer,Swiggy,Food Delivery,8.5
CAND_0090425,1,-0.922370327402041,-1.5021345358324671,Project Manager,Pied Piper,Software,9.5
CAND_0011127,9,0.27026441600759415,1.8144548282414343,Full Stack Developer,HCL,IT Services,6.0
CAND_0001197,9,-1.0165499885356806,1.0482289260525541,Java Developer,Hooli,Software,8.1
CAND_0013695,3,-0.8922173487357783,-1.3320330616288665,Sales Executive,Hooli,Software,7.6
CAND_0050601,4,-0.8840787184012128,-1.120579956512592,Graphic Designer,Globex Inc,Manufacturing,8.1
CAND_0094029,5,-0.8254935862148655,-1.6214574770046744,Customer Support,TCS,IT Services,15.0
CAND_0005331,9,-1.016468798064577,-0.6367627523936175,Accountant,Dunder Mifflin,Paper Products,3.3
CAND_0095028,9,-1.0165336050032454,1.0172873689813762,Mobile Developer,HCL,IT Services,8.0
CAND_0055991,3,-1.0492444651606163,-1.4916848499618514,Sales Executive,Dunder Mifflin,Paper Products,9.0
CAND_0015751,4,-0.9230122704333856,-1.3027724856038003,Graphic Designer,Stark Industries,Manufacturing,3.8
CAND_0047594,9,-0.9037338357712206,1.5069450758438223,Frontend Engineer,Infosys,IT Services,9.6
CAND_0067454,4,-0.9340517343383558,-1.4813176667589585,Graphic Designer,Wipro,IT Services,8.1
CAND_0048215,9,-1.0714539203700146,0.6521159346271587,Mobile Developer,Dunder Mifflin,Paper Products,6.0
CAND_0033635,2,-1.0423053033441534,-0.07678540417566791,Mechanical Engineer,Acme Corp,Manufacturing,4.3
CAND_0060901,9,0.3554636411775558,1.9259816940510985,Mobile Developer,Acme Corp,Manufacturing,8.8
CAND_0086921,5,-0.6489301681179407,0.7718343496306115,Civil Engineer,Initech,Software,9.5
CAND_0036722,9,-0.9681649505657886,-1.1571723587533844,Accountant,Pied Piper,Software,10.5
CAND_0001863,9,-0.8134449060858947,1.920681384649444,DevOps Engineer,Initech,Software,2.7
CAND_0055956,5,-0.8787409020418052,-1.5544519556131093,Customer Support,Hooli,Software,9.8
CAND_0048467,1,-1.1377379015682725,-1.5922041735324608,Project Manager,Globex Inc,Manufacturing,2.9
CAND_0092594,5,-0.09416351176673461,6.219067847297403,Senior Software Engineer,Razorpay,Fintech,3.3
CAND_0037754,5,-0.658594732731953,2.453691877679513,Software Engineer,Wipro,IT Services,5.0
CAND_0014407,10,-1.275141698038229,-1.2500124594468822,Content Writer,Wipro,IT Services,9.3
CAND_0034994,1,-0.9824654080457325,-1.725973279423913,HR Manager,Stark Industries,Manufacturing,14.4
CAND_0030358,7,-1.0182017511724284,-1.7710169180245503,Marketing Manager,TCS,IT Services,10.3
CAND_0050924,3,-1.0239544341121265,-1.3940985868394413,Sales Executive,Globex Inc,Manufacturing,8.5
CAND_0015515,9,-0.762666633489253,2.5267454114478625,Cloud Engineer,Pied Piper,Software,5.7
CAND_0085485,10,-1.3571165742568752,-2.377610790458516,Content Writer,Globex Inc,Manufacturing,4.1
CAND_0038182,5,-0.7485272066717108,0.002654046187741969,Civil Engineer,Acme Corp,Manufacturing,8.2
CAND_0002183,1,-1.2161875059709408,-1.838587517816356,Project Manager,Infosys,IT Services,3.1
CAND_0028239,2,-0.8811522099089322,0.5915201751850672,Mechanical Engineer,Wipro,IT Services,4.4
CAND_0047890,1,-1.0819121929256323,-1.55714638907133,Project Manager,Wipro,IT Services,7.2
CAND_0083772,1,-0.8812822318230872,-1.1368550314876456,Project Manager,Wipro,IT Services,10.4
CAND_0008519,9,-0.7999374043702495,2.415924628977164,DevOps Engineer,CRED,Fintech,7.5
CAND_0019758,1,-1.17845071330192,-2.026916388871032,Project Manager,Dunder Mifflin,Paper Products,9.6
CAND_0086036,0,11.155101710279979,-2.191801376797275,Operations Manager,Globex Inc,Manufacturing,5.8
CAND_0001577,7,-0.8052526198082414,-1.365411448963288,Marketing Manager,TCS,IT Services,11.6
CAND_0046392,5,-0.23842016131535937,5.01770784642528,Data Engineer,Acme Corp,Manufacturing,6.2
CAND_0030453,5,-0.23033306599885975,5.097243585439461,Backend Engineer,Wipro,IT Services,5.1
CAND_0036586,1,-1.0470474755048287,-0.6743113169573125,Project Manager,Wayne Enterprises,Conglomerate,3.2
CAND_0040148,9,-0.8484453682461768,-0.26036815152817866,Accountant,Wipro,IT Services,1.9
CAND_0008170,5,-0.8620622569377565,-1.5303195706665642,Customer Support,Wayne Enterprises,Conglomerate,8.1
CAND_0085242,9,-0.7363923328758528,2.6955539340406114,Cloud Engineer,Hooli,Software,2.8
CAND_0015288,9,-1.0849991302567374,-1.2193588420714365,Accountant,Infosys,IT Services,8.8
CAND_0023862,1,-0.9238717455050841,-1.9591012288597132,Project Manager,Dunder Mifflin,Paper Products,14.7
CAND_0064477,0,7.535327558326363,-2.45079711951119,Marketing Manager,Acme Corp,Manufacturing,10.0
CAND_0087692,5,-0.6596853284671422,2.31165358899251,Software Engineer,Wipro,IT Services,1.5
CAND_0092371,9,1.4873420493555956,0.5065777949686968,DevOps Engineer,HCL,IT Services,6.0
CAND_0068263,9,0.3341869453684186,2.186374808800957,.NET Developer,Wayne Enterprises,Conglomerate,4.3
CAND_0082700,5,-0.9155325360332018,-0.10477909001184775,Civil Engineer,TCS,IT Services,1.1
CAND_0031448,2,-1.1546508299206961,-0.5900677857930396,Mechanical Engineer,Wayne Enterprises,Conglomerate,5.7
CAND_0004780,2,-1.0498424550322596,-0.2845456254009373,Mechanical Engineer,Pied Piper,Software,3.6
CAND_0077056,9,-0.9402943219165365,1.723245145002875,Mobile Developer,Accenture,Consulting,4.0
CAND_0091444,5,-0.8185488304454582,-1.2432219468136905,Customer Support,Initech,Software,13.3
CAND_0051450,9,-0.9895134181418752,1.597589696945498,Mobile Developer,Pied Piper,Software,5.3
CAND_0092036,10,-1.2449101456532263,-1.7937256387259692,Content Writer,TCS,IT Services,8.5
CAND_0006651,4,-0.7024651313440149,-1.1567833694593377,Graphic Designer,Wipro,IT Services,10.2
CAND_0072764,9,0.3958744037998521,1.336242369181414,DevOps Engineer,Wayne Enterprises,Conglomerate,3.4
CAND_0009764,7,-0.8244090553272692,-1.2968951613799355,Marketing Manager,Stark Industries,Manufacturing,8.7
CAND_0086313,9,-1.0180915562356518,0.5515793495371003,DevOps Engineer,TCS,IT Services,1.6
CAND_0021599,3,-1.1199371749268954,-2.0061549519610806,Sales Executive,Hooli,Software,8.9
CAND_0042159,1,-0.8801308379407163,-1.8748757323608631,HR Manager,Stark Industries,Manufacturing,11.4
CAND_0015393,9,-0.8235098768666619,2.421587976907407,Cloud Engineer,Stark Industries,Manufacturing,4.9
CAND_0066782,5,0.2772716183761576,1.4889715775849701,QA Engineer,Tech Mahindra,IT Services,9.3
CAND_0074253,5,0.7579332253134744,4.3281286056785575,Software Engineer,Swiggy,Food Delivery,4.6
CAND_0001092,9,-0.9986342619280821,1.9995103933432152,.NET Developer,Acme Corp,Manufacturing,2.4
CAND_0020597,1,-0.9831879965362663,-1.303460912015476,HR Manager,Globex Inc,Manufacturing,6.1
CAND_0017455,9,0.2651591102446945,1.5267614359632369,Full Stack Developer,Mindtree,IT Services,2.1
CAND_0098352,1,-0.8782821890665546,-1.3489338966114557,Project Manager,Hooli,Software,9.8
CAND_0004976,1,-0.8123319632804208,-1.3525034563451523,Operations Manager,Acme Corp,Manufacturing,10.8
CAND_0009923,9,-0.9061114702353965,2.25789988068561,Full Stack Developer,Mphasis,IT Services,3.7
CAND_0041205,5,-1.0484852041896515,-1.4072979242444401,Customer Support,TCS,IT Services,1.9
CAND_0063979,1,-0.9122075484996747,-1.2166748046644182,Project Manager,Infosys,IT Services,6.9
CAND_0014965,1,-1.1410471192413225,-1.3989047538289419,Project Manager,Pied Piper,Software,4.2
CAND_0018593,9,-0.8312088877945054,2.210301572547979,Full Stack Developer,Initech,Software,7.2
CAND_0077616,8,-0.9113775386968259,-1.4673076170224624,Business Analyst,Acme Corp,Manufacturing,8.4
CAND_0059951,1,-0.8186342209839832,-1.1201964016202044,Operations Manager,Globex Inc,Manufacturing,6.9
CAND_0037027,2,-0.926249198771339,-0.2519852423213671,Mechanical Engineer,Hooli,Software,14.6
CAND_0062880,4,-0.7422870655595714,-1.17081916000119,Graphic Designer,Dunder Mifflin,Paper Products,11.9
CAND_0067293,9,0.507112252622765,3.498333856942449,Frontend Engineer,Razorpay,Fintech,1.1
CAND_0039983,6,5.963094320852535,15.493198894552066,Computer Vision Engineer,Meesho,E-commerce,6.6
CAND_0054447,0,8.793922892278319,-2.79831042343892,Graphic Designer,Dunder Mifflin,Paper Products,8.4
CAND_0078747,9,-0.9737327342404849,1.2905842808446024,Mobile Developer,Stark Industries,Manufacturing,4.4
CAND_0048476,9,-0.8965058250685878,2.0555554676281202,Full Stack Developer,Globex Inc,Manufacturing,5.0
CAND_0054410,4,-0.9497656310281697,-1.6448683603294136,Graphic Designer,Pied Piper,Software,9.5
CAND_0058904,9,-0.8328662667087132,-0.30574530533926,Accountant,Wayne Enterprises,Conglomerate,11.3
CAND_0050805,1,-0.8135068244283361,-1.3754845327791354,HR Manager,Globex Inc,Manufacturing,15.0
CAND_0014305,2,-0.8947476730685022,-0.5234730065935398,Mechanical Engineer,Stark Industries,Manufacturing,11.0
CAND_0053624,9,-0.911122620881947,1.6787742932371497,Full Stack Developer,Infosys,IT Services,3.0
CAND_0037638,1,-0.8946507436033269,-1.650805892090673,HR Manager,Acme Corp,Manufacturing,4.7
CAND_0038658,0,11.129282076957367,-2.799692379962257,Customer Support,Wayne Enterprises,Conglomerate,4.7
CAND_0060256,10,-1.1015725614407181,-1.3462991534556479,Content Writer,Infosys,IT Services,8.6
CAND_0002531,5,-0.9460416151870313,1.0378713860099247,QA Engineer,Globex Inc,Manufacturing,6.4
CAND_0021256,9,-1.1048372444128736,-1.003265179292166,Accountant,Wipro,IT Services,4.1
CAND_0088493,1,-1.0227548911082285,-0.6614854826169125,Project Manager,Acme Corp,Manufacturing,2.0
CAND_0047721,5,4.937726114246546,11.843150263649523,Senior Data Scientist,Microsoft,Software,7.0
CAND_0051763,5,0.6114107652321645,3.049184165952271,Software Engineer,Wayne Enterprises,Conglomerate,4.7
CAND_0054409,5,0.8819179909822722,3.5130423650006364,Data Engineer,Freshworks,SaaS,7.4
CAND_0054133,1,-1.0175971375071629,-1.1002918252388798,Project Manager,Stark Industries,Manufacturing,5.5
CAND_0025160,8,-1.0187708661572967,-1.1352202241633849,Business Analyst,Pied Piper,Software,4.6
CAND_0032675,8,-0.7268015233576851,-0.21257467194620602,Business Analyst,Dunder Mifflin,Paper Products,6.3
CAND_0061824,5,-0.9260353476922778,-0.5896917365714966,Civil Engineer,Wipro,IT Services,7.2
CAND_0054691,5,-0.6942667714347434,0.3540529234706748,Civil Engineer,Hooli,Software,5.5
CAND_0004196,0,7.560285538759844,-2.443202978111408,HR Manager,TCS,IT Services,7.2
CAND_0052526,5,0.7784484047484072,3.2132191766728564,Backend Engineer,PhonePe,Fintech,5.5
CAND_0015845,4,-0.9180526302286409,-1.1558379028657653,Graphic Designer,Stark Industries,Manufacturing,8.6
CAND_0012054,9,-0.982601014717007,-0.12910327416821019,Accountant,Stark Industries,Manufacturing,1.9
CAND_0036910,3,-0.974560429699924,-0.9041852209802781,Sales Executive,Infosys,IT Services,1.3
CAND_0013133,8,-0.7342782002238477,-0.27194038341702986,Business Analyst,Stark Industries,Manufacturing,11.1
CAND_0008933,9,1.9785698387090254,2.643427632212426,Analytics Engineer,BYJU'S,EdTech,6.1
CAND_0068535,4,-0.7623503786015925,-1.41044827531524,Graphic Designer,Initech,Software,5.9
CAND_0070099,2,-0.9827512919103021,0.2646656165318089,Mechanical Engineer,Infosys,IT Services,2.2
CAND_0012326,9,-0.9538998870938298,1.1941206470736376,Java Developer,Swiggy,Food Delivery,7.1
CAND_0010430,5,-0.7391707179057154,0.11321746032118958,Civil Engineer,Dunder Mifflin,Paper Products,15.0
CAND_0022820,8,-0.8671487624357561,-1.4091668038654828,Business Analyst,Wipro,IT Services,14.5
CAND_0038951,2,-1.0637990967123256,-0.014818864015682371,Mechanical Engineer,Initech,Software,8.5
CAND_0043546,1,-0.8064802274443374,-1.0519191268804353,Operations Manager,Pied Piper,Software,4.9
CAND_0017371,5,0.3921638116530462,1.7128592857661555,QA Engineer,Wayne Enterprises,Conglomerate,8.1
CAND_0019804,1,-1.1069219820425624,-1.6977028248300465,Project Manager,Stark Industries,Manufacturing,1.7
CAND_0061238,9,0.09366001369447817,0.8374350078827412,Mobile Developer,Pied Piper,Software,3.5
CAND_0017948,5,0.6486425818290128,3.228892933412843,Software Engineer,CRED,Fintech,9.5
CAND_0013656,3,-1.0317138970422555,-1.4974256694516723,Sales Executive,Hooli,Software,2.0
CAND_0010593,5,2.5988593134294633,8.737638372710675,Senior Software Engineer,Tech Mahindra,IT Services,6.6
CAND_0029268,4,-0.7540243918303534,-1.1234220085597217,Graphic Designer,Wipro,IT Services,6.5
CAND_0065394,3,-1.1055929995079241,-1.8510398358897175,Sales Executive,Stark Industries,Manufacturing,10.5
CAND_0025871,9,0.3380464455511347,2.1659309814849634,Mobile Developer,Pied Piper,Software,8.1
CAND_0015404,8,-0.8633452960910526,-1.3698900588447116,Business Analyst,Infosys,IT Services,7.4
CAND_0096450,1,-0.8928537853319489,-0.7804296266997999,HR Manager,TCS,IT Services,7.1
CAND_0096854,3,-1.0874744052280638,-2.108852876812489,Sales Executive,TCS,IT Services,12.4
CAND_0029041,9,0.2526374235696696,1.104356632343463,Java Developer,Capgemini,IT Services,5.0
CAND_0020292,1,-0.8774389248840653,-1.9042755452210116,HR Manager,Wayne Enterprises,Conglomerate,8.4
CAND_0001880,1,-0.9997695044233814,-1.0551179512008475,Operations Manager,Infosys,IT Services,4.4
CAND_0029189,9,-0.8846314278720016,2.2033764845067694,Java Developer,HCL,IT Services,3.5
CAND_0057676,7,-1.078493591673764,-2.074009902383668,Marketing Manager,Infosys,IT Services,12.5
CAND_0061627,8,-0.7986163226606111,-1.0507190231911063,Business Analyst,Wayne Enterprises,Conglomerate,10.6
CAND_0083963,0,12.413039145169074,-1.7179879871040515,Civil Engineer,Pied Piper,Software,6.6
CAND_0058323,8,-0.8338854376361025,-0.4718730486222051,Business Analyst,Pied Piper,Software,8.6
CAND_0089800,5,-0.584154763175076,3.3747412369278,Software Engineer,Acme Corp,Manufacturing,6.2
CAND_0032057,5,-0.713201556740826,0.22191929632007043,Civil Engineer,Initech,Software,10.9
CAND_0052661,9,-0.9910925549247405,1.4670498514002939,Mobile Developer,HCL,IT Services,4.8
CAND_0072885,1,-0.7850260841941603,-0.7317708977593776,Operations Manager,Hooli,Software,2.3
CAND_0096478,9,-0.8060616325161842,-0.1999299669977462,Accountant,Wipro,IT Services,12.5
CAND_0091000,5,-0.7763581614463466,-0.3110112256970547,Customer Support,Infosys,IT Services,10.7
CAND_0054357,9,0.6504529678437123,2.322561402840816,Analytics Engineer,Nykaa,E-commerce,2.5
CAND_0026622,5,0.6090983451069619,2.779913782637522,Software Engineer,TCS,IT Services,7.2
CAND_0048463,9,-0.7405056392268858,2.756651654926202,Cloud Engineer,Cognizant,IT Services,2.7
CAND_0074759,1,-1.053785032657713,-1.785925012585238,HR Manager,Globex Inc,Manufacturing,1.1
CAND_0037428,9,-0.962217716889673,0.7798727765667278,DevOps Engineer,Dunder Mifflin,Paper Products,4.7
CAND_0092358,8,-0.9440557002877317,-0.4525264622065645,Business Analyst,Infosys,IT Services,1.5
CAND_0047556,9,-0.7949769710715617,-0.2159300220417331,Accountant,Hooli,Software,12.3
CAND_0083515,5,1.5978247855502574,1.5443485728750024,QA Engineer,Initech,Software,5.8
CAND_0050506,0,12.250381698343464,-2.2108668755025973,Mechanical Engineer,Globex Inc,Manufacturing,11.7
CAND_0007539,3,-0.859416426117629,-1.3358485774281152,Sales Executive,TCS,IT Services,13.8
CAND_0057016,3,-0.8122298141583303,-0.7878360405446548,Sales Executive,Pied Piper,Software,4.5
CAND_0068522,3,-1.056896716717536,-1.4255799736041628,Sales Executive,Stark Industries,Manufacturing,5.2
CAND_0047315,5,-0.853098413924837,0.0913397029450242,Civil Engineer,Hooli,Software,6.6
CAND_0032006,5,-0.906229751424693,-0.152666530980381,Civil Engineer,Wayne Enterprises,Conglomerate,6.2
CAND_0048684,1,-0.9683489099184084,-1.1139356179425337,Operations Manager,Initech,Software,5.5
CAND_0028741,4,-1.0082281602983452,-2.397044296202053,Graphic Designer,Hooli,Software,13.1
CAND_0074458,7,-0.8381595372749837,-1.4313768509172287,Marketing Manager,Hooli,Software,14.1
CAND_0098127,4,-0.9160011652010379,-1.7377051593044661,Graphic Designer,Hooli,Software,4.2
CAND_0059648,5,0.7567417704108542,4.43336720070605,Software Engineer,Wayne Enterprises,Conglomerate,2.3
CAND_0034715,3,-0.8949063254959657,-1.0871133762551832,Sales Executive,Wayne Enterprises,Conglomerate,2.5
CAND_0076438,3,-0.8282981170574159,-1.4262959390923067,Sales Executive,Stark Industries,Manufacturing,11.6
CAND_0094548,10,-1.0497867759696313,-1.1077846173295505,Content Writer,Initech,Software,11.7
CAND_0099003,5,-0.4267884827615726,4.779184098179736,Software Engineer,Razorpay,Fintech,1.9
CAND_0046634,7,-1.0404099555881254,-1.7421822181127817,Marketing Manager,Acme Corp,Manufacturing,9.8
CAND_0084956,0,13.536235183786024,-3.3427226448858267,HR Manager,Dunder Mifflin,Paper Products,9.4
CAND_0074834,0,8.523061139056983,-2.621481341620871,Content Writer,Pied Piper,Software,2.8
CAND_0090899,5,0.9496294142426476,4.454419105901946,Data Engineer,Wayne Enterprises,Conglomerate,3.1
CAND_0052378,1,-0.8985786184743081,-0.6013150392415298,Project Manager,Initech,Software,5.6
CAND_0093243,1,-0.9062321348038423,-1.86005800184234,Operations Manager,Pied Piper,Software,12.1
CAND_0047100,5,-0.7059768909305079,2.405383678072424,Software Engineer,Acme Corp,Manufacturing,8.2
CAND_0038754,7,-1.013172165076597,-1.6704508535901679,Marketing Manager,Stark Industries,Manufacturing,10.7
CAND_0005223,1,-1.0059749431709983,-1.5405781599554225,HR Manager,TCS,IT Services,4.5
CAND_0094199,3,-0.7709443379932267,-0.7661359399281438,Sales Executive,Acme Corp,Manufacturing,14.7
CAND_0005712,10,-1.158039052622995,-0.704383990945073,Content Writer,Wayne Enterprises,Conglomerate,10.1
CAND_0050652,0,11.099951807262165,-2.8423389333503355,HR Manager,Pied Piper,Software,4.8
CAND_0076659,3,-0.8379962999803061,-0.6160025283116881,Sales Executive,Acme Corp,Manufacturing,4.1
CAND_0011584,8,-0.9758273543420932,-0.7830794841379303,Business Analyst,TCS,IT Services,12.7
CAND_0097266,9,0.1768220466036371,0.6340848930836237,Java Developer,Tech Mahindra,IT Services,4.3
CAND_0095009,10,-1.2831318020271454,-1.5308782539421837,Content Writer,Infosys,IT Services,11.0
CAND_0000986,1,-0.8758868473830604,-1.4249464661488092,Project Manager,Initech,Software,12.4
CAND_0059150,9,0.20728156357036998,1.101206332818365,Mobile Developer,Globex Inc,Manufacturing,7.8
CAND_0035929,1,-1.149425320768019,-1.930840176032751,Project Manager,Acme Corp,Manufacturing,9.2
CAND_0005620,8,-0.8249931616626154,-1.0425027273826082,Business Analyst,Stark Industries,Manufacturing,11.3
CAND_0018913,5,-1.0450752774659209,-2.076104625808575,Customer Support,Initech,Software,5.3
CAND_0012299,9,-1.0336424830863047,-0.7197029134930619,Accountant,Acme Corp,Manufacturing,9.0
CAND_0058509,9,-1.1092797299397945,0.4110300423684624,Mobile Developer,Swiggy,Food Delivery,3.1
CAND_0023608,5,0.43831399632447826,2.40291923509083,QA Engineer,Dunder Mifflin,Paper Products,4.3
CAND_0010927,1,-0.894514817218497,-1.803999475695977,Operations Manager,TCS,IT Services,9.1
CAND_0068093,1,-1.008402008158913,-1.6833847328381473,HR Manager,Pied Piper,Software,12.1
CAND_0023196,5,-0.6600917306854048,2.67866399189273,Software Engineer,Dunder Mifflin,Paper Products,1.6
CAND_0064640,9,1.4385555273523005,1.3598055837180756,Mobile Developer,Infosys,IT Services,5.9
CAND_0054710,2,-0.7735112634234425,0.2908468388684552,Mechanical Engineer,Pied Piper,Software,13.3
CAND_0095129,1,-1.0714072282696894,-1.584697753196639,Operations Manager,Wipro,IT Services,4.3
CAND_0075085,9,-1.0955343170911895,-1.3884218767612735,Accountant,Infosys,IT Services,12.6
CAND_0042777,2,-0.8105591484868444,-0.018960658227862845,Mechanical Engineer,Initech,Software,13.1
CAND_0069169,7,-1.0104606893723211,-1.285592017789986,Marketing Manager,Dunder Mifflin,Paper Products,6.6
CAND_0033990,4,-0.7503865525522212,-1.1869063414053933,Graphic Designer,Initech,Software,9.3
CAND_0093112,5,1.8334623208844132,2.474103264632643,Software Engineer,HCL,IT Services,6.1
CAND_0010964,3,-1.048052512547828,-1.4124698435939098,Sales Executive,Infosys,IT Services,3.8
CAND_0049020,4,-0.7213549827328694,-1.6256722944466167,Graphic Designer,Infosys,IT Services,14.3
CAND_0070585,0,11.35117724742121,-1.0931313412681938,Civil Engineer,Hooli,Software,14.0
CAND_0010300,9,0.32956878256802397,1.5834255144040343,DevOps Engineer,Stark Industries,Manufacturing,3.7
CAND_0057344,1,-0.8928836652962506,-1.6245074529837238,Operations Manager,Infosys,IT Services,4.3
CAND_0076300,7,-0.8164905378198669,-1.031323402886838,Marketing Manager,Wipro,IT Services,10.0
CAND_0078558,0,8.83754616179933,-2.7975592663400706,Graphic Designer,Globex Inc,Manufacturing,2.6
CAND_0049873,10,-0.9176903456856704,-0.4242169965410921,Content Writer,Globex Inc,Manufacturing,8.1
CAND_0023755,5,-1.0407727616584042,-1.6342458922050733,Customer Support,Acme Corp,Manufacturing,3.8
CAND_0017709,5,-0.8282401839567071,0.5500374590227656,Civil Engineer,Hooli,Software,3.6
CAND_0020777,9,-0.7168882035406379,1.1536718612869685,Accountant,Stark Industries,Manufacturing,3.5
CAND_0023918,9,-0.9552844161268566,1.2703189151920375,Mobile Developer,Dunder Mifflin,Paper Products,5.5
CAND_0057505,5,-0.8376022212719376,-1.0015070435135152,Customer Support,Wayne Enterprises,Conglomerate,10.5
CAND_0085689,5,-0.8996761926139077,0.1038832241694478,Civil Engineer,TCS,IT Services,13.4
CAND_0034277,7,-1.0381128857952273,-1.9455658856784575,Marketing Manager,TCS,IT Services,9.1
CAND_0002340,5,0.4678750494501209,2.268228120432804,QA Engineer,Initech,Software,8.9
CAND_0054623,9,1.7088309726835704,2.5931064694567287,Cloud Engineer,Capgemini,IT Services,7.1
CAND_0086703,9,-0.8404336248161998,1.9335006233323255,Frontend Engineer,Razorpay,Fintech,2.2
CAND_0071317,2,-0.836092166391146,0.8313259486118234,Mechanical Engineer,Acme Corp,Manufacturing,4.4
CAND_0088929,3,-0.8841480769418953,-1.4614643601063657,Sales Executive,Initech,Software,7.0
CAND_0046949,5,-0.7853575773206565,-1.325315586839695,Customer Support,Stark Industries,Manufacturing,10.8
CAND_0058472,9,-0.8483118851202929,-0.7607623238896908,Accountant,Pied Piper,Software,11.0
CAND_0059277,9,0.36905805016321774,1.4943967168880574,Cloud Engineer,Pied Piper,Software,4.4
CAND_0013859,7,-0.8402189464490436,-1.9119366678303364,Marketing Manager,Wayne Enterprises,Conglomerate,9.1
CAND_0074731,5,2.0072569162994616,8.547096370741457,Data Scientist,InMobi,AdTech,6.6
CAND_0052299,8,-0.8312034988537416,-0.7209734969892333,Business Analyst,Globex Inc,Manufacturing,3.7
CAND_0055928,5,-0.8671937898223747,-1.2609952126413992,Customer Support,Initech,Software,6.8
CAND_0052003,1,-0.9822699071572629,-1.5157129428925293,HR Manager,Hooli,Software,8.0
CAND_0000981,5,2.9531210680976523,6.295277589640355,ML Engineer,Wysa,HealthTech AI,6.4
CAND_0035396,5,-1.0305354210796422,-1.3529377416824824,Customer Support,Globex Inc,Manufacturing,3.6
CAND_0058381,5,5.770163280039508,13.868267458577137,Junior ML Engineer,Observe.AI,AI/ML,4.6
CAND_0044244,5,-0.7412292384741515,2.0651870178436518,Software Engineer,Acme Corp,Manufacturing,2.2
CAND_0008746,9,-0.9680005204745419,0.8572980640373317,Frontend Engineer,Globex Inc,Manufacturing,3.2
CAND_0096759,5,3.307358524208315,3.231598433958056,Data Analyst,Accenture,Consulting,7.4
CAND_0045068,9,-0.8788561122574565,1.4243205840710005,Frontend Engineer,Accenture,Consulting,3.7
CAND_0024251,1,-1.0452820595406485,-1.6457014389171207,Operations Manager,Pied Piper,Software,2.1
CAND_0043812,5,-0.5017010581709118,3.5783731194700206,Software Engineer,Razorpay,Fintech,9.5
CAND_0035987,5,1.5367120094443738,9.187199155953401,Senior Data Engineer,TCS,IT Services,5.8
CAND_0073843,8,-1.024567088111001,-1.466228674543344,Business Analyst,Wipro,IT Services,12.0
CAND_0013564,9,0.7935728345398942,3.9806542126535254,Analytics Engineer,PolicyBazaar,Insurance Tech,2.1
CAND_0072262,1,-1.0963547251363843,-1.915676221085925,HR Manager,Globex Inc,Manufacturing,2.8
CAND_0070238,1,-0.8402347715778868,-1.4948844454974684,Operations Manager,Stark Industries,Manufacturing,6.4
CAND_0002784,5,-0.7717495774960333,-0.8017417746596749,Civil Engineer,Globex Inc,Manufacturing,10.8
CAND_0041277,2,-1.0418100998059303,-0.467525102306367,Mechanical Engineer,Wayne Enterprises,Conglomerate,14.7
CAND_0032902,2,-1.0505246515679336,-0.15808686482929366,Mechanical Engineer,Wayne Enterprises,Conglomerate,1.7
CAND_0097033,7,-1.002386656432958,-1.504134375869561,Marketing Manager,Infosys,IT Services,8.5
CAND_0006668,1,-0.8143020424250909,-1.3823475271541237,HR Manager,Acme Corp,Manufacturing,12.9
CAND_0023194,5,0.914006321376864,4.7888913125107635,Backend Engineer,CRED,Fintech,6.3
CAND_0060274,9,-0.9886876870125885,1.0179464401773373,Java Developer,Cognizant,IT Services,4.8
CAND_0076559,9,0.1524300674256105,0.6333697935655359,Full Stack Developer,Razorpay,Fintech,7.0
CAND_0008765,9,0.10646363055219758,0.2953175272816268,Mobile Developer,Acme Corp,Manufacturing,1.9
CAND_0049448,8,-0.8042203224976903,-0.7628557799392501,Business Analyst,Hooli,Software,6.8
CAND_0032227,2,-1.0430493360667192,-0.2067336596368999,Mechanical Engineer,Infosys,IT Services,10.3
CAND_0052827,5,5.5565006339163086,7.0239682540989445,Data Scientist,Genpact AI,AI Services,5.9
CAND_0096010,0,7.509099960957611,-2.2782927986022345,Business Analyst,Pied Piper,Software,13.0
